TotalEnvSteps,Evaluation/StdReturn,Evaluation/NumEpisodes,Evaluation/TerminationRate,Evaluation/Iteration,Evaluation/MaxReturn,Evaluation/MinReturn,Evaluation/AverageDiscountedReturn,Evaluation/AverageReturn
1864060,0.0009633493538956997,2,0.0,932,-0.04352003644314008,-0.04544673515093148,-0.005066667413338548,-0.04448338579703578
1866058,0.009493806122361503,2,0.0,933,-0.06279561717260655,-0.08178322941732956,-0.009269193536206411,-0.07228942329496806
1868056,0.0004082390768127553,2,0.0,934,-0.1714374443742183,-0.1722539225278438,-0.029011749048751295,-0.17184568345103104
1870054,0.0015147565207912772,2,0.0,935,-0.04509416166075958,-0.048123674702342134,-0.005109395306812465,-0.04660891818155086
1872052,0.006451520745445367,2,0.0,936,-0.08100383747315279,-0.09390687896404352,-0.01263456109786135,-0.08745535821859815
1874050,0.0031322645854213738,2,0.0,937,-0.6064999645274902,-0.612764493698333,-0.11000742290885997,-0.6096322291129116
1876048,0.02020483451732258,2,0.0,938,-0.5864712232364241,-0.6268808922710692,-0.11315960607922708,-0.6066760577537467
1878046,0.028021132438394686,2,0.0,939,-0.4568589972850829,-0.5129012621618723,-0.07964127953966446,-0.4848801297234776
1880044,0.00035602806318569755,2,0.0,940,-0.04014509681093521,-0.04085715293730661,-0.003931615684298426,-0.040501124874120914
1882042,0.0005769229429185389,2,0.0,941,-0.04430559280441509,-0.045459438690252166,-0.004246888734974484,-0.04488251574733362
1884040,0.005146396780198875,2,0.0,942,-0.15973874645772593,-0.17003154001812368,-0.0289625311008557,-0.1648851432379248
1886038,0.0006781558366157348,2,0.0,943,-0.138077243892923,-0.13943355556615447,-0.018562339193510805,-0.13875539972953874
1888036,0.01047819883923029,2,0.0,944,-0.13703499688783188,-0.15799139456629246,-0.021540309796356384,-0.14751319572706217
1890034,0.002563961699252798,2,0.0,945,-0.07429135292945287,-0.07941927632795846,-0.009046654915618804,-0.07685531462870566
1892032,0.01915025396198941,2,0.0,946,-0.21062054494128646,-0.24892105286526528,-0.034372457969332734,-0.22977079890327587
1894030,0.011002938244361854,2,0.0,947,-0.2512711505212765,-0.27327702701000023,-0.044136878259172174,-0.2622740887656384
1896028,0.00909034292538742,2,0.0,948,-0.13608641749356643,-0.15426710334434127,-0.023293560061533353,-0.14517676041895383
1898026,0.002175727663669108,2,0.0,949,-0.3461042388147917,-0.3504556941421299,-0.058181814356593795,-0.3482799664784608
1900024,0.006362202978396042,2,0.0,950,-0.15268285989115177,-0.16540726584794385,-0.023955916958219726,-0.1590450628695478
1902022,0.0008920302262486954,2,0.0,951,-0.04804567271384623,-0.04982973316634362,-0.00525879951760095,-0.048937702940094925
1904020,0.0006457804497109476,2,0.0,952,-0.05971001895927175,-0.061001579858693644,-0.007847211911314165,-0.0603557994089827
1906018,0.0016787358825156064,2,0.0,953,-0.04994891231523328,-0.053306384080264495,-0.0058603765582012565,-0.051627648197748885
1908016,0.00018889755975542988,2,0.0,954,-0.0644357901693624,-0.06481358528887327,-0.00806825145790703,-0.06462468772911784
1910014,0.003273018822872578,2,0.0,955,-0.07618761576231456,-0.08273365340805972,-0.009841376793704478,-0.07946063458518714
1912012,0.009083902556721056,2,0.0,956,-0.09329838115934155,-0.11146618627278367,-0.014582475500554994,-0.10238228371606262
1914010,0.012578991113545435,2,0.0,957,-0.22494852531175874,-0.2501065075388496,-0.035683724792329855,-0.23752751642530417
1916008,0.0020765692823014534,2,0.0,958,-0.1110096215592256,-0.1151627601238285,-0.013806676114776775,-0.11308619084152705
1918006,0.00044835642904896694,2,0.0,959,-0.08351124153396008,-0.08440795439205802,-0.011209485300689059,-0.08395959796300906
1920004,0.002765367787334362,2,0.0,960,-0.1160768265962361,-0.12160756217090482,-0.015548575644176185,-0.11884219438357047
1922002,0.008694513683731642,2,0.0,961,-0.0980628172075729,-0.11545184457503618,-0.013418977179595344,-0.10675733089130454
1924000,0.005695568537678764,2,0.0,962,-0.05885907043408658,-0.07025020750944411,-0.006578868510766668,-0.06455463897176535
1925998,0.007336052099305768,2,0.0,963,-0.4174656305473056,-0.43213773474591716,-0.06703739304896378,-0.4248016826466114
1927996,0.000620098272631861,2,0.0,964,-0.17144833285981187,-0.1726885294050756,-0.02537505490763338,-0.17206843113244374
1929994,0.0007698224783309268,2,0.0,965,-0.05839892591865912,-0.05993857087532097,-0.005380626497820291,-0.059168748396990045
1931992,6.45146129157892e-08,2,0.0,966,-0.15682168878032413,-0.15682181780954996,-0.021652864764271914,-0.15682175329493703
1933990,0.02186440315129111,2,0.0,967,-0.18787145536375394,-0.23160026166633615,-0.030429533309209205,-0.20973585851504506
1935988,0.002736266853924141,2,0.0,968,-0.39966217005448584,-0.4051347037623341,-0.06784422435855231,-0.40239843690841
1937986,0.0033249109429153434,2,0.0,969,-0.290849008856887,-0.2974988307427177,-0.051757670297448086,-0.29417391979980234
1939984,0.0007593574743290504,2,0.0,970,-0.0677626214812127,-0.0692813364298708,-0.006738270092019456,-0.06852197895554175
1941982,0.003526439399689392,2,0.0,971,-0.0912534233809726,-0.09830630218035138,-0.012556139363283942,-0.094779862780662
1943980,0.0003890168460467039,2,0.0,972,-0.09555453401449682,-0.09633256770659022,-0.01041188075215839,-0.09594355086054351
1945978,0.015076113871508867,2,0.0,973,-0.1637853312001064,-0.19393755894312414,-0.024691858792554797,-0.17886144507161528
1947976,0.005879303093971638,2,0.0,974,-0.06732590513885857,-0.07908451132680185,-0.006888072626557683,-0.07320520823283021
1949974,0.0006279691487887512,2,0.0,975,-0.144316969141736,-0.1455729074393135,-0.01901446614719365,-0.14494493829052474
1951972,0.0009011228215335954,2,0.0,976,-0.13649393704417512,-0.1382961826872423,-0.015957236595816344,-0.1373950598657087
1953970,0.0007653369059789501,2,0.0,977,-0.14074503085150677,-0.14227570466346467,-0.015971647125973987,-0.1415103677574857
1955968,0.008110559296531289,2,0.0,978,-0.2650354117164002,-0.2812565303094628,-0.04338441009030075,-0.2731459710129315
1957966,0.010875921519133275,2,0.0,979,-0.1201724818765865,-0.14192432491485305,-0.017683258198930782,-0.13104840339571977
1959964,0.0028927567396580048,2,0.0,980,-0.07776922925998848,-0.0835547427393045,-0.008859076252138842,-0.0806619859996465
1961962,0.00820392331053215,2,0.0,981,-0.07780645856586385,-0.09421430518692815,-0.009657795647871358,-0.08601038187639601
1963960,0.012330622430478291,2,0.0,982,-0.0716039125299282,-0.09626515739088479,-0.009287853653305114,-0.0839345349604065
1965958,0.0010357222020281678,2,0.0,983,-0.07377958069659443,-0.07585102510065077,-0.007882809580578336,-0.0748153028986226
1967956,0.0024856716584870445,2,0.0,984,-0.08280716545485073,-0.08777850877182482,-0.008604779037365111,-0.08529283711333777
1969954,0.00012212357528722934,2,0.0,985,-0.07416835388641506,-0.07441260103698952,-0.006823190330125387,-0.07429047746170228
1971952,0.00018290120615135907,2,0.0,986,-0.0800405361639262,-0.08040633857622892,-0.007867953464430347,-0.08022343737007756
1973950,0.003807334343627976,2,0.0,987,-0.08912118924764481,-0.09673585793490076,-0.010637838520115246,-0.0929285235912728
1975948,0.0035972775191376594,2,0.0,988,-0.145527004439908,-0.1527215594781833,-0.020188721975986153,-0.14912428195904565
1977946,0.013673295439852767,2,0.0,989,-0.287279077917245,-0.31462566879695053,-0.045203822102534576,-0.3009523733570978
1979944,0.0022169228103168306,2,0.0,990,-0.09682829492452254,-0.1012621405451562,-0.009770210216827085,-0.09904521773483937
1981942,0.005192586416253392,2,0.0,991,-0.08044088442780731,-0.09082605726031409,-0.007963193693944003,-0.0856334708440607
1983940,0.003920813572960709,2,0.0,992,-0.07612389614228338,-0.0839655232882048,-0.007399450646804808,-0.08004470971524408
1985938,0.001349754287073332,2,0.0,993,-0.14682892650755322,-0.14952843508169988,-0.022984559275858556,-0.14817868079462654
1987936,0.003959526035610471,2,0.0,994,-0.07126541936144667,-0.07918447143266762,-0.0074896446297246285,-0.07522494539705715
1989934,0.006455821419794595,2,0.0,995,-0.07152715502269731,-0.0844387978622865,-0.007329589553741466,-0.07798297644249191
1991932,0.004103740980753435,2,0.0,996,-0.059218074596060634,-0.0674255565575675,-0.0059951086311078264,-0.06332181557681407
1993930,0.008257519812488137,2,0.0,997,-0.12197874346174808,-0.13849378308672436,-0.019135688023336234,-0.1302362632742362
1995928,0.021773853938175117,2,0.0,998,-0.193713878725759,-0.23726158660210922,-0.03240469202622494,-0.21548773266393412
1997926,0.0037191922609283515,2,0.0,999,-0.06849342879338727,-0.07593181331524397,-0.008368987307784136,-0.07221262105431561
