Evaluation/StdReturn,Evaluation/MaxReturn,TotalEnvSteps,Evaluation/AverageReturn,Evaluation/AverageDiscountedReturn,Evaluation/MinReturn,Evaluation/TerminationRate,Evaluation/NumEpisodes,Evaluation/Iteration
121.50881591832277,-809.9180395111352,1172400,-959.4548624231148,-424.7507890134673,-1159.485319505844,0.0,6,976
107.7104348792096,-743.8470120042316,1173600,-946.0264338645039,-392.4452903686128,-1065.4688800093397,0.0,6,977
92.05595656681261,-1594.2145604189327,1174800,-1692.0164377648682,-745.2223289592115,-1869.1526645462163,0.0,6,978
77.49147856472196,-1166.3452076296123,1176000,-1290.052209613969,-562.0708270262543,-1420.6136254409807,0.0,6,979
116.843268109313,-1421.5845626778228,1177200,-1613.5136886375647,-702.3953813093336,-1787.1619589310383,0.0,6,980
80.93972835029254,-1507.0682523944045,1178400,-1634.6723705293043,-704.9384629130028,-1725.465462613235,0.0,6,981
92.45580290424999,-1612.4945918777526,1179600,-1757.526424804916,-768.5985635742253,-1851.7301072100797,0.0,6,982
60.25994181167491,-761.52887361694,1180800,-876.6032097990422,-359.06037569273803,-965.3163455015916,0.0,6,983
92.53588446371343,-981.7148720430815,1182000,-1113.4547671328694,-483.1661050387188,-1193.5788133303308,0.0,6,984
105.34177119965167,-1460.6909936846862,1183200,-1634.3895251388833,-717.8083818269982,-1766.3283295570493,0.0,6,985
107.41933132692617,-853.6131883834057,1184400,-967.0209396307185,-400.940093807458,-1109.3951411943501,0.0,6,986
65.82215013799896,-1070.1310805304777,1185600,-1129.7274138171506,-490.9058234732913,-1246.142038710121,0.0,6,987
143.24551782989354,-1306.6126493663207,1186800,-1563.9324701837752,-672.4093123086824,-1741.6570034784377,0.0,6,988
59.102802805801,-1321.773837947814,1188000,-1383.1861676806147,-603.9096197836031,-1497.0823109943988,0.0,6,989
92.12273914400292,-1542.7992225042397,1189200,-1709.6591229867888,-743.3744753256747,-1811.5906613871202,0.0,6,990
98.21654166139902,-875.9387840608083,1190400,-976.3997683959105,-427.17673253720704,-1164.6384575309362,0.0,6,991
83.60018338304079,-1540.7494225151445,1191600,-1672.1800071844084,-737.0759423663095,-1806.883435941377,0.0,6,992
55.92392913026859,-1700.034928594127,1192800,-1771.904018885615,-772.2191114609386,-1851.8054060811448,0.0,6,993
91.03862055917209,-858.4551020496384,1194000,-1009.9005318224682,-425.7449987469394,-1166.4244408567674,0.0,6,994
135.7297341745681,-852.7931267019075,1195200,-982.1490264985711,-416.2353797045218,-1234.6266171539799,0.0,6,995
48.60875389018667,-1277.372876156326,1196400,-1321.9786272653366,-576.8058410906532,-1414.6956731674118,0.0,6,996
67.50159132926046,-1669.0515855532346,1197600,-1761.131910055394,-764.7341916475035,-1860.2355745213988,0.0,6,997
57.3687437569102,-1498.0875311459997,1198800,-1620.2079601973974,-710.1799835879165,-1667.834854064422,0.0,6,998
107.6594549395261,-970.2197575670086,1200000,-1134.0856070958005,-493.2164649046088,-1317.2494382803948,0.0,6,999
